"id","idCurso","idEstudiante","idRepresentante","idVendedor","idNivel","idModalidad","numero","observaciones","valorAcordado","comision","tipoVendedor","libro","libroFecha","contrato","estado","created_at","updated_at"
"2463","141","1812","396",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2464","353","1814","399","4",NULL,NULL,"0",,"75.00","0.00","2","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2465","354","1816","401",NULL,NULL,NULL,"0",,"0.00","0.00","2","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2467","141","1840","420",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2468","141","1841","421",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2469","141","422","422",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2470","141","1821","406",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2471","141","1858","459",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:54:23",NULL,"4","2025-07-08 16:54:23","2026-05-01 14:23:35"
"2472","452","231","231",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2473","452","485","485",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2474","452","486","486",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2475","452","487","487",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2476","452","488","488",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2477","452","1892","497",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2478","452","498","498",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2479","452","494","494",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2480","452","1899","508",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 16:59:45",NULL,"4","2025-07-08 16:59:45","2026-05-01 14:23:35"
"2481","369","230","230",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 17:00:49",NULL,"4","2025-07-08 17:00:49","2026-05-01 14:23:35"
"2482","369","1680","232",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 17:00:49",NULL,"4","2025-07-08 17:00:49","2026-05-01 14:23:35"
"2483","369","233","233",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-08 17:00:49",NULL,"4","2025-07-08 17:00:49","2026-05-01 14:23:35"
"2484","903","2245","1092",NULL,NULL,NULL,"903","2x1 A1 Y A2 - P-00163","450.00","0.00","2","1","2025-07-24 14:57:21",NULL,"4","2025-07-09 14:04:49","2026-05-01 14:23:35"
"2485","892","2246","1093",NULL,NULL,NULL,"892","PROMO 2X1 KIDS 1 Y 2 - P-00164","400.00","0.00","2","0","2025-07-09 14:10:53",NULL,"4","2025-07-09 14:10:53","2026-05-01 14:23:35"
"2486","892","2228","1062",NULL,NULL,NULL,"892","2X1 KIDS 1 Y 2 - P-00167","400.00","0.00","2","0","2025-07-09 14:27:25",NULL,"4","2025-07-09 14:27:25","2026-05-01 14:23:35"
"2487","372","1538","62",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 14:42:10",NULL,"4","2025-07-09 14:42:10","2026-05-01 14:23:35"
"2488","372","1539","62",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 14:42:10",NULL,"4","2025-07-09 14:42:10","2026-05-01 14:23:35"
"2490","372","1541","65",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 14:42:10",NULL,"4","2025-07-09 14:42:10","2026-05-01 14:23:35"
"2491","372","132","132",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 14:42:10",NULL,"4","2025-07-09 14:42:10","2026-05-01 14:23:35"
"2492","372","1826","409",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 14:42:10",NULL,"4","2025-07-09 14:42:10","2026-05-01 14:23:35"
"2493","372","504","504",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 14:42:10",NULL,"4","2025-07-09 14:42:10","2026-05-01 14:23:35"
"2494","372","535","535",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 14:42:10",NULL,"4","2025-07-09 14:42:10","2026-05-01 14:23:35"
"2495","571","1094","1094",NULL,NULL,NULL,"571",,"0.00","0.00","2","0","2025-07-09 14:48:27",NULL,"4","2025-07-09 14:48:27","2026-05-01 14:23:35"
"2496","741","2247","1095",NULL,NULL,NULL,"741","2x1 CON HERMANO P-00169","400.00","0.00","2","1","2025-07-24 14:56:38",NULL,"4","2025-07-09 14:57:02","2026-05-01 14:23:35"
"2497","892","2248","1095",NULL,NULL,NULL,"892","2X1 CON HERMANA - P-00170","400.00","0.00","2","0","2025-07-09 14:57:49",NULL,"4","2025-07-09 14:57:49","2026-05-01 14:23:35"
"2498","559","601","601",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 15:54:07",NULL,"4","2025-07-09 15:54:07","2026-05-01 14:23:35"
"2499","559","605","605",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 15:54:07",NULL,"4","2025-07-09 15:54:07","2026-05-01 14:23:35"
"2500","559","606","606",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 15:54:07",NULL,"4","2025-07-09 15:54:07","2026-05-01 14:23:35"
"2502","559","605","605",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 15:54:07",NULL,"4","2025-07-09 15:54:07","2026-05-01 14:23:35"
"2504","89","2231","1064",NULL,NULL,NULL,"89","2x1 - P-00171","450.00","0.00","2","1","2025-07-24 14:57:36",NULL,"4","2025-07-09 18:39:19","2026-05-01 14:23:35"
"2505","909","1096","1096",NULL,NULL,NULL,"909","PREPARACION Y EXAMEN","429.00","0.00","2","0","2025-07-09 18:59:22",NULL,"4","2025-07-09 18:59:22","2026-05-01 14:23:35"
"2507","128","1674","225",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-07-21 18:30:48",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2508","128","312","312",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 23:35:32",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2509","128","313","313",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 23:35:32",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2510","128","1744","313",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-07-30 22:33:12",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2511","128","315","315",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-09-29 19:58:26",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2512","128","316","316",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 23:35:32",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2513","128","344","344",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 23:35:32",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2514","128","772","772",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 23:35:32",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2515","128","2027","782",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 23:35:32",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2516","128","2108","881",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-07-22 15:34:11",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2517","128","928","928",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-09 23:35:32",NULL,"4","2025-07-09 23:35:32","2026-05-01 14:23:35"
"2518","691","733","733",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:26:17",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2519","691","2016","869",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:03:37",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2520","691","2017","774",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:07:17",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2521","691","2018","775",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 00:18:29",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2522","691","2019","776",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:05:07",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2523","691","2020","777",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:07:47",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2524","704","2021","778","4",NULL,NULL,"0",,"225.00","0.00","2","1","2025-09-20 18:59:40",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2525","704","2022","778","4",NULL,NULL,"0",,"225.00","0.00","2","1","2025-09-20 18:59:10",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2526","691","2026","781",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 00:18:29",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2527","691","2036","792",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:03:00",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2528","691","2039","794",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:08:15",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2529","691","832","832",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 00:18:29",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2531","691","2111","884",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-22 21:05:36",NULL,"4","2025-07-10 00:18:29","2026-05-01 14:23:35"
"2532","183","1859","399",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2533","183","1706","257",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2534","183","1709","260",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2535","183","1710","262",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2536","183","1711","263",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2537","183","1713","265",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2538","183","1715","268",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2539","183","1737","289",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2540","183","1716","269",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2541","183","1884","480",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2542","183","1896","502",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2543","183","1948","619",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2544","183","1700","250",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:12:20",NULL,"4","2025-07-10 15:12:20","2026-05-01 14:23:35"
"2545","503","1913","547",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:21:50",NULL,"4","2025-07-10 15:21:50","2026-05-01 14:23:35"
"2546","503","1919","553",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:21:50",NULL,"4","2025-07-10 15:21:50","2026-05-01 14:23:35"
"2547","537","1923","558","4",NULL,NULL,"0","50 ctvos ","227.00","0.00","2","1","2025-08-16 22:07:38",NULL,"4","2025-07-10 15:21:50","2026-05-01 14:23:35"
"2548","537","1924","559","4",NULL,NULL,"0","50 ctvos","227.00","0.00","2","1","2025-08-09 13:37:04",NULL,"4","2025-07-10 15:21:50","2026-05-01 14:23:35"
"2549","503","1571","103",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-08-12 19:41:20",NULL,"4","2025-07-10 15:21:50","2026-05-01 14:23:35"
"2550","503","1913","547",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:23:12",NULL,"4","2025-07-10 15:23:12","2026-05-01 14:23:35"
"2551","503","1919","553",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:23:12",NULL,"4","2025-07-10 15:23:12","2026-05-01 14:23:35"
"2554","503","1571","103",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-08-12 19:41:25",NULL,"4","2025-07-10 15:23:12","2026-05-01 14:23:35"
"2555","262","1557","89",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:52:49",NULL,"4","2025-07-10 15:52:49","2026-05-01 14:23:35"
"2556","262","1558","90",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:52:49",NULL,"4","2025-07-10 15:52:49","2026-05-01 14:23:35"
"2557","262","1636","179",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:52:49",NULL,"4","2025-07-10 15:52:49","2026-05-01 14:23:35"
"2558","262","1686","180",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:52:49",NULL,"4","2025-07-10 15:52:49","2026-05-01 14:23:35"
"2559","262","1983","700",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-10 15:52:49",NULL,"4","2025-07-10 15:52:49","2026-05-01 14:23:35"
"2562","910","1557","89","4",NULL,NULL,"910",,"200.00","0.00","2","0","2025-07-11 14:51:53",NULL,"4","2025-07-11 14:51:53","2026-05-01 14:23:35"
"2563","910","1983","700","4",NULL,NULL,"910",,"400.00","0.00","2","0","2025-07-11 14:53:08",NULL,"4","2025-07-11 14:53:08","2026-05-01 14:23:35"
"2564","910","1686","180","4",NULL,NULL,"910",,"200.00","0.00","2","0","2025-07-11 14:57:50",NULL,"4","2025-07-11 14:57:50","2026-05-01 14:23:35"
"2565","128","1097","1097","14",NULL,NULL,"128",,"400.00","0.00","2","1","2025-07-21 23:27:35",NULL,"4","2025-07-11 16:43:59","2026-05-01 14:23:35"
"2566","885","2249","1098","4",NULL,NULL,"885",,"380.00","0.00","2","0","2025-07-11 19:00:33",NULL,"4","2025-07-11 19:00:33","2026-05-01 14:23:35"
"2567","885","2250","1099","14",NULL,NULL,"885",,"200.00","0.00","2","0","2025-07-11 19:23:40",NULL,"4","2025-07-11 19:23:40","2026-05-01 14:23:35"
"2568","885","2251","1099","14",NULL,NULL,"885",,"200.00","0.00","2","0","2025-07-11 19:26:46",NULL,"4","2025-07-11 19:26:46","2026-05-01 14:23:35"
"2569","885","1636","179","495",NULL,NULL,"885",,"400.00","0.00","2","0","2025-07-11 19:34:41",NULL,"4","2025-07-11 19:34:41","2026-05-01 14:23:35"
"2570","885","2252","1100","495",NULL,NULL,"885",,"400.00","0.00","2","0","2025-07-11 19:36:32",NULL,"4","2025-07-11 19:36:32","2026-05-01 14:23:35"
"2574","453","231","231",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2575","453","485","485",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2576","453","486","486",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2577","453","487","487",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2578","453","488","488",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2579","453","1892","497",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2580","453","498","498",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2581","453","494","494",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2582","453","1899","508",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-16 21:20:32",NULL,"0","2025-07-16 21:20:32","2026-05-01 14:23:35"
"2583","128","2254","780","4",NULL,NULL,"128",,"305.00","0.00","2","0","2025-07-17 19:08:41",NULL,"4","2025-07-17 19:08:41","2026-05-01 14:23:35"
"2584","128","1969","1103","4",NULL,NULL,"128",,"305.00","0.00","2","1","2025-07-23 15:01:40",NULL,"4","2025-07-17 20:24:16","2026-05-01 14:23:35"
"2585","885","2255","1104","495",NULL,NULL,"885",,"400.00","0.00","2","0","2025-07-18 16:44:01",NULL,"4","2025-07-18 16:44:01","2026-05-01 14:23:35"
"2586","885","2256","1105","14",NULL,NULL,"885",,"200.00","0.00","2","0","2025-07-18 19:44:29",NULL,"4","2025-07-18 19:44:29","2026-05-01 14:23:35"
"2587","788","2174","960",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-18 19:57:01",NULL,"4","2025-07-18 19:57:01","2026-05-01 14:23:35"
"2588","788","961","961",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-18 19:57:01",NULL,"4","2025-07-18 19:57:01","2026-05-01 14:23:35"
"2589","788","962","962",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-18 19:57:01",NULL,"4","2025-07-18 19:57:01","2026-05-01 14:23:35"
"2590","788","963","963",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-18 19:57:01",NULL,"4","2025-07-18 19:57:01","2026-05-01 14:23:35"
"2591","788","964","964",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-18 19:57:01",NULL,"4","2025-07-18 19:57:01","2026-05-01 14:23:35"
"2592","885","2257","1106","4",NULL,NULL,"885",,"400.00","0.00","2","0","2025-07-18 20:19:25",NULL,"4","2025-07-18 20:19:25","2026-05-01 14:23:35"
"2593","903","1107","1107",NULL,NULL,NULL,"903","PROMOCION 2X1 A1 Y A2","450.00","0.00","2","1","2025-07-24 14:57:16",NULL,"4","2025-07-21 19:03:12","2026-05-01 14:23:35"
"2594","128","1108","1108","4",NULL,NULL,"128",,"400.00","0.00","2","1","2025-07-23 21:50:34",NULL,"4","2025-07-22 15:36:44","2026-05-01 14:23:35"
"2595","704","864","864",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:02:26",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2596","704","2097","866",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:02:26",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2597","704","2098","867",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:02:26",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2598","704","2099","765",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-20 17:55:20",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2599","704","870","870",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:02:26",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2600","704","2037","793",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-20 18:59:00",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2601","704","2100","872",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-20 18:05:34",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2602","704","2101","872",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-20 18:05:10",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2603","704","2112","885",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:02:26",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2604","704","2114","886",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-09-19 19:56:25",NULL,"4","2025-07-22 16:02:26","2026-05-01 14:23:35"
"2605","511","562","562",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:34:37",NULL,"4","2025-07-22 16:34:37","2026-05-01 14:23:35"
"2606","511","565","565",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:34:37",NULL,"4","2025-07-22 16:34:37","2026-05-01 14:23:35"
"2607","511","565","565",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:34:37",NULL,"4","2025-07-22 16:34:37","2026-05-01 14:23:35"
"2608","511","570","570",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:34:37",NULL,"4","2025-07-22 16:34:37","2026-05-01 14:23:35"
"2609","511","565","565",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:34:37",NULL,"4","2025-07-22 16:34:37","2026-05-01 14:23:35"
"2610","511","571","571",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:34:37",NULL,"4","2025-07-22 16:34:37","2026-05-01 14:23:35"
"2611","511","584","584",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-07-22 16:34:37",NULL,"4","2025-07-22 16:34:37","2026-05-01 14:23:35"
